"Influences","Influenced"
"Robert Louis Stevenson","Arthur Conan Doyle "
"Jules Verne","Arthur Conan Doyle "
"Fortuné du Boisgobey","Arthur Conan Doyle "
"Johannes Scotus Eriugena","Thomas Aquinas "
"Aristotle","Thomas Aquinas "
"Maimonides","Thomas Aquinas "
"Averroes","Thomas Aquinas "
"Boethius","Thomas Aquinas "
"Albertus Magnus    1","Thomas Aquinas "
"Anselm of Canterbury    1","Thomas Aquinas "
"Charles Kellaway","Frank Macfarlane Burnet "
"Cleon Skousen","Glenn Beck "
"Peter Kropotkin","Alexander Berkman "
"Winslow Homer","Frederic Remington "
"Rufus Fairchild Zogbaum","Frederic Remington "
"Lawrence Durrell","David Gascoyne "
"Benjamin Fondane","David Gascoyne "
"Brad Linaweaver","Dafydd ab Hugh "
"Karl Marx","Karl Korsch "
"Charles Grafton Page","William Sturgeon "
"Malcolm Dole","John Fenn (chemist) "
"Martin Gardner","Ray Hyman "
"Gore Vidal","Clive James "
"Robert Byron","Bruce Chatwin "
"Alfred North Whitehead","Hans Jonas "
"Robert H. Dicke","Alan Guth "
"Steven Weinberg","Alan Guth "
"Al-Dhahabi","Ibn Kathir "
"Ibn Qayyim Al-Jawziyya","Ibn Kathir "
"Yusuf ibn Abd al-Rahman al-Mizzi","Ibn Kathir "
"Seamus Heaney","Edna O'Brien "
"Samuel Beckett","Edna O'Brien "
"Geoffrey Douglas Hale Carpenter","E. B. Ford "
"Julian Huxley","E. B. Ford "
"Wendell Berry","Wes Jackson "
"William Blake","Samuel Palmer "
"George Carlin","Colin Quinn "
"Allan Bloom","Alan Keyes "
"Henry Briggs (mathematician)","John Pell "
"Nezami Ganjavi","Amir Khusrow "
"Richard Pryor","Bernie Mac "
"Redd Foxx","Bernie Mac "
"Nipsey Russell","Bernie Mac "
"Moms Mabley","Bernie Mac "
"Jürgen Habermas","Antanas Mockus "
"Steve Martin","Vic Reeves "
"Malcolm Hardee","Vic Reeves "
"Rabindranath Tagore","Kazi Nazrul Islam "
"Fred Hoyle","Jocelyn Bell Burnell "
"Winslow Homer","N.C. Wyeth "
"Howard Pyle","N.C. Wyeth "
"Friedrich Nietzsche","Bernard Williams "
"Philippa Foot","Bernard Williams "
"Jack Vance","Robin Hobb "
"Johann Wolfgang von Goethe","Ernst Cassirer "
"Immanuel Kant","Ernst Cassirer "
"Salman Rushdie","Taslima Nasrin "
"Baruch Spinoza","Michael Hardt "
"Félix Guattari","Michael Hardt "
"Slavoj Žižek","Michael Hardt "
"Antonio Negri","Michael Hardt "
"Meary James Thurairajah Tambimuttu","George Barker (poet) "
"Josiah Royce","Brand Blanshard "
"François Mauriac","Gabriel Marcel "
"Søren Kierkegaard","Gabriel Marcel "
"Dick Gregory","Elaine May "
"Groucho Marx","Brendon Small "
"Alexandru Macedonski","Tudor Arghezi "
"Alexandru Bogdan-Piteşti","Tudor Arghezi "
"Anton Pann","Tudor Arghezi "
"Henrik Wergeland","Jonas Lie "
"Antonio Gramsci","Cornel West "
"W. E. B. Du Bois","Cornel West "
"Anton Chekhov","Cornel West "
"Howard Hendricks","David Jeremiah "
"Plotinus","Porphyry (philosopher) "
"Bartholomeus van der Helst","Ferdinand Bol "
"Harry Enfield","Kathy Burke "
"Arthur Schopenhauer","Karl Robert Eduard von Hartmann "
"George R. R. Martin","David Anthony Durham "
"Walt Stanchfield","Don Bluth "
"Tom Clancy","Dale Brown "
"Richard A. Lockshin","H. Robert Horvitz "
"J. Slauerhoff","Simon Vestdijk "
"William F. Buckley, Jr.","George Will "
"Edmund Husserl","Jean-Luc Marion "
"Eddie Izzard","Hal Sparks "
"J. G. Ballard","Christopher Priest (novelist) "
"Alan Moore","Kurt Busiek "
"Samuel Alexander","John Anderson (philosopher) "
"Steve Martin","Will Forte "
"Noam Chomsky","Colin McGinn "
"P. F. Strawson","Colin McGinn "
"Donald Davidson (philosopher)","Colin McGinn "
"Arda Denkel","Colin McGinn "
"Kenneth Waltz","Joseph Nye "
"Steve Martin","David Walliams "
"Rowan Atkinson","David Walliams "
"Rik Mayall","David Walliams "
"Vic Reeves","David Walliams "
"Adrian Edmondson","David Walliams "
"Rik Mayall","Matt Lucas "
"Vic Reeves","Matt Lucas "
"Adrian Edmondson","Matt Lucas "
"Tobias Wolff","Tucker Max "
"Edmund Spenser","Lord Byron "
"Steve Martin","Dane Cook "
"Sam Kinison","Dane Cook "
"Clive Barker","Dax Riggs "
"Alan Moore","Dax Riggs "
"J. D. Salinger","Richard Yates (novelist) "
"Peter Kropotkin","Ricardo Flores Magón "
"Shibli Nomani","Abul Kalam Azad "
"Iain Baxter&","Jeff Wall "
"Arthur Pope","Richard N. Frye "
"Anita Mui","Eason Chan "
"Richard Evans Schultes","Wade Davis "
"Saul Alinsky","Wade Rathke "
"Friedrich Nietzsche","Hubert Dreyfus "
"Maurice Merleau-Ponty","Hubert Dreyfus "
"Clive Barker","Alan Moore "
"H. G. Wells","Alan Moore "
"Michael Moorcock","Alan Moore "
"William S. Burroughs","Alan Moore "
"H. P. Lovecraft","Alan Moore "
"Robert S. Barton","Alan Ashton (executive) "
"Wendell Berry","Derek Webb "
"David Park (painter)","Richard Diebenkorn "
"Paul Merton","Jimmy Carr "
"Steven Wright","Jimmy Carr "
"Emo Philips","Jimmy Carr "
"Alice Munro","William Trevor "
"Ernest Gellner","Michael Mann (sociologist) "
"Allen Ginsberg","Wavy Gravy "
"Walt Stanchfield","Brad Bird "
"Edwin Hubble","Allan Sandage "
"William James","Morris Raphael Cohen "
"Josiah Royce","Morris Raphael Cohen "
"Plotinus","Iamblichus "
"Raymond Chandler","Robert B. Parker "
"Gyula Juhász","Attila József "
"Ernie Kovacs","Dan Rowan "
"David Weber","John Ringo "
"Larry the Cable Guy","Robert Kelly (comedian) "
"Lucian","Gil Vicente "
"Marcel Proust","John Banville "
"Vladimir Nabokov","John Banville "
"Samuel Beckett","John Banville "
"Allen Ginsberg","Amiri Baraka "
"Jack Vance","Kage Baker "
"Volodymyr Ivasyuk","Sofia Rotaru "
"Émile Durkheim","Marcel Mauss "
"Ivan Illich","Wolfgang Sachs "
"Neil Gaiman","Susanna Clarke "
"Alan Moore","Susanna Clarke "
"G. K. Chesterton","Susanna Clarke "
"Ursula K. Le Guin","Susanna Clarke "
"Martin Lawrence","Tracy Morgan "
"Cissy van Marxveldt","Anne Frank "
"Philip K. Dick","Richard Linklater "
"Pauline Kael","Stephen Hunter "
"Pauline Kael","Tom Shales "
"G. K. Chesterton","Donald Miller (author) "
"Jeong Jun-ha","Haha (entertainer) "
"Yoo Jae-Seok","Haha (entertainer) "
"Noh Hong-cheol","Haha (entertainer) "
"Judd Apatow","Seth Rogen "
"Jean-Paul Sartre","Che Guevara "
"Alexander Herzen","Che Guevara "
"Karl Marx","Che Guevara "
"Friedrich Engels","Che Guevara "
"Frantz Fanon","Che Guevara "
"Maarten van Heemskerck","Karel van Mander "
"Abraham Wald","Jacob Wolfowitz "
"William Styron","Jonathan Kozol "
"Franz Brentano","Christian von Ehrenfels "
"Georg Wilhelm Friedrich Hegel","Robert Brandom "
"Richard Rorty","Robert Brandom "
"Wilfrid Sellars","Robert Brandom "
"Donald Davidson (philosopher)","Robert Brandom "
"Angie Debo","Oliver La Farge "
"Gottfried Leibniz","Ruđer Bošković "
"Léon Bonnat","Frederic Porter Vinton "
"André Gide","Jacques Rivière "
"James Thurber","Fran Lebowitz "
"Dorothy Parker","Fran Lebowitz "
"H. P. Lovecraft","S. T. Joshi "
"P. F. Strawson","Ted Honderich "
"A. J. Ayer","Ted Honderich "
"Arda Denkel","Ted Honderich "
"Juan Vázquez de Mella","Osvaldo Lira "
"Robert Koch","Friedrich Loeffler "
"Samuel Beckett","Donald Barthelme "
"Bernard Ogilvie Dodge","Edward Lawrie Tatum "
"Steve Martin","Will Arnett "
"Chevy Chase","Will Arnett "
"Jack Paar","Tom Snyder "
"Karl Pearson","John Wishart (statistician) "
"Léon Bonnat","George Burroughs Torrey "
"Pierre Puvis de Chavannes","George Burroughs Torrey "
"Harold Pinter","Heathcote Williams "
"William Lane Craig","Francis J. Beckwith "
"John Updike","Rick Moody "
"Stanley Elkin","Rick Moody "
"John Cheever","Rick Moody "
"Amy Hempel","Rick Moody "
"Robert Coover","Rick Moody "
"Joaquim Maria Machado de Assis","Graciliano Ramos "
"Judd Apatow","Jonah Hill "
"John Okada","Frank Chin "
"William Stout","Budd Root "
"Samuel Beckett","Damian Pettigrew "
"Jan Matulka","Burgoyne Diller "
"Lloyd Branson","Beauford Delaney "
"Scipio Slataper","Susanna Tamaro "
"Srečko Kosovel","Susanna Tamaro "
"Lu Xun","Xiao Hong "
"Alexander Oppenheim","Harold Davenport "
"Paul Mooney (comedian)","Eddie Griffin "
"Edmund Husserl","Leszek Kołakowski "
"Ursula K. Le Guin","Paolo Bacigalupi "
"Jin Yuelin","Hao Wang (academic) "
"Dean Koontz","Ted Dekker "
"John Stuart Mill","Norman Finkelstein "
"Noam Chomsky","Norman Finkelstein "
"Jean-Paul Sartre","Roberto Mangabeira Unger "
"Albert Pinkham Ryder","Marsden Hartley "
"Steve Martin","Patton Oswalt "
"Richard Pryor","Patton Oswalt "
"Bobcat Goldthwait","Patton Oswalt "
"Sam Kinison","Patton Oswalt "
"Louis C.K.","Patton Oswalt "
"Jonathan Winters","Patton Oswalt "
"Emo Philips","Patton Oswalt "
"Arthur Schopenhauer","Susanne Langer "
"Alfred North Whitehead","Susanne Langer "
"Richard Adolf Zsigmondy","August Kundt "
"Knut Ångström","August Kundt "
"Pyrrho","Carneades "
"Arcesilaus","Carneades "
"Robert Irwin (artist)","Olafur Eliasson "
"Gordon Lish","Amy Hempel "
"Joaquim Maria Machado de Assis","Carlos Drummond de Andrade "
"Alexander Oppenheim","Grigory Margulis "
"Lucy Maud Montgomery","Tracy Chevalier "
"Hilary Putnam","Ned Block "
"Paul Merton","Sean Lock "
"Al Murray","Sean Lock "
"Fernando Pessoa","Mário de Sá-Carneiro "
"Camilo Pessanha","Mário de Sá-Carneiro "
"Allen Ginsberg","Saul Williams "
"Peter van de Kamp","Wilhelm Gliese "
"Truman Capote","James Robert Baker "
"Shibli Nomani","Amin Ahsan Islahi "
"Abraham Maslow","Wayne Dyer "
"Walt Stanchfield","John Lasseter "
"G. K. Chesterton","Garry Wills "
"Albert W. Tucker","David Gale "
"Josip Murn Aleksandrov","Srečko Kosovel "
"Dragotin Kette","Srečko Kosovel "
"H. L. A. Hart","Joseph Raz "
"William F. Buckley, Jr.","Jonathan Krohn "
"Nalî","Muhamad Salih Dilan "
"Emanuel Hahn","Elizabeth Bradford Holbrook "
"Eugenia Berlin","Elizabeth Bradford Holbrook "
"Florence Wyle","Elizabeth Bradford Holbrook "
"Bruce Nauman","Greg Colson "
"John McCracken","Greg Colson "
"Stephen Colbert","Aasif Mandvi "
"Ivan Illich","Lee Felsenstein "
"John D. MacDonald","Lee Child "
"Luís de Camões","Manuel Maria Barbosa du Bocage "
"Hanibal Lucić","Ljudevit Gaj "
"George Santayana","John Lachs "
"Werner Heisenberg","Carl Friedrich von Weizsäcker "
"Rabindranath Tagore","D. R. Bendre "
"Robert S. Barton","Bui Tuong Phong "
"David Wechsler","Alan S. Kaufman "
"George Carlin","Patrice Oneal "
"Edmund Husserl","Bernard Stiegler "
"Gilbert Simondon","Bernard Stiegler "
"Adam Mickiewicz","Yanka Kupala "
"Ernest Gellner","Valery Tishkov "
"Donald Barthelme","Padgett Powell "
"Herbert Spencer","Roderick Long "
"Murray Rothbard","Roderick Long "
"Robert Nozick","Roderick Long "
"Francis A. Sullivan","William Levada "
"Mirza Mazhar Jan-e-Janaan","Shah Waliullah "
"Herbert C. Brown","Akira Suzuki (chemist) "
"Charlie Cairoli","Mooky the Clown "
"Juan Tyrone Garcia","Donnie Yen "
"Raoul Vaneigem","Wolfi Landstreicher "
"Renzo Novatore","Wolfi Landstreicher "
"Max Stirner","Wolfi Landstreicher "
"Jack Kerouac","Will Clarke "
"Bernhard Hantzsch","Pen Hadow "
"Boethius","Peter Abelard "
"Arnold Sommerfeld","Léon Brillouin "
"Barron Storey","George Pratt (artist) "
"Frank Fetter","Richard Ebeling "
"Peter Voulkos","Robert Arneson "
"Shirley Jackson","Brian Freeman "
"Zeno of Citium","Panaetius "
"Cheech & Chong","Ron White "
"Anita Mui","Patrick Tam (actor) "
"Malcolm Hardee","John Bishop (comedian) "
"Naoko Takeuchi","Miwa Ueda "
"Elaine Hamilton-O'Neal","Ismail Gulgee "
"Johan August Arfwedson","Jöns Jacob Berzelius "
"Alphonse Mucha","Paul Harvey (artist) "
"R. Radhakrishnan","Brenda Marshall "
"Arthur Schopenhauer","Jules Laforgue "
"Napoleon Hill","Og Mandino "
"Jean Rhys","Joy Williams (writer) "
"William H. Gass","Joy Williams (writer) "
"Fernando Pessoa","Giannina Braschi "
"Jorge Luis Borges","Giannina Braschi "
"Jean Baudrillard","Giannina Braschi "
"Stanisław Ignacy Witkiewicz","Giannina Braschi "
"Alfred Jarry","Giannina Braschi "
"Julio Cortázar","Giannina Braschi "
"Seamus Heaney","Giannina Braschi "
"Octavio Paz","Giannina Braschi "
"Gertrude Stein","Giannina Braschi "
"Julia de Burgos","Giannina Braschi "
"Hugo Grotius","Emerich de Vattel "
"Stephen R. Barley","Wanda Orlikowski "
"Charles Hartshorne","David Ray Griffin "
"John Anderson (philosopher)","John Passmore "
"Eddie Griffin","Loni Love "
"Cleeve Horne","Christian Cardell Corbet "
"Elizabeth Bradford Holbrook","Christian Cardell Corbet "
"Emanuel Hahn","Christian Cardell Corbet "
"Eugenia Berlin","Christian Cardell Corbet "
"Florence Wyle","Christian Cardell Corbet "
"David Drake","Joel Rosenberg (science fiction author) "
"Mitch Hedberg","Jon Lajoie "
"Robert Stone (novelist)","John Shannon (novelist) "
"Raymond Chandler","John Shannon (novelist) "
"Italo Calvino","Amanda Filipacchi "
"Brian O'Nolan","Amanda Filipacchi "
"Franz Kafka","Amanda Filipacchi "
"Oscar Wilde","Amanda Filipacchi "
"Donald Barthelme","Amanda Filipacchi "
"G. E. Moore","W. D. Ross "
"Nikola Tesla","Gano Dunn "
"Neil Gaiman","Russell Payne (author) "
"Castro Alves","José Bonifácio the Young "
"Álvares de Azevedo","José Bonifácio the Young "
"Srečko Kosovel","Dane Zajc "
"Josip Murn Aleksandrov","Dane Zajc "
"Isaac Newton","John Keill "
"Friedrich Nietzsche","Michel Onfray "
"Georges Palante","Michel Onfray "
"Michel de Montaigne","Michel Onfray "
"Epicurus","Michel Onfray "
"Han Ryner","Michel Onfray "
"Lenny Bruce","Louis C.K. "
"Steve Martin","Louis C.K. "
"Richard Pryor","Louis C.K. "
"George Carlin","Louis C.K. "
"Luís de Camões","Santa Rita Durão "
"Ian Stevenson","Satwant Pasricha "
"Abul Ala Maududi","Ghulam Azam "
"René Guénon","Martin Lings "
"Herbert Spencer","Tokutomi Sohō "
"Rowan Atkinson","Steve Pemberton "
"Cem Yılmaz","Beyazıt Öztürk "
"Herbert C. Brown","Ei-ichi Negishi "
"Percy Bysshe Shelley","Jan Kasprowicz "
"Bernard Cornwell","Simon Scarrow "
"C. J. Cherryh","Julie Czerneda "
"Alice Munro","Miranda July "
"Mazhar Kaleem","Ibn-e-Safi "
"L. S. Lowry","Helen Bradley "
"Iain Baxter&","Rodney Graham "
"Muhammad Husayn Tabatabaei","Musa al-Sadr "
"George Klir","Richard Sternberg "
"Roger Ebert","Richard Corliss "
"Hokusai","Hiroshige "
"James Baldwin","Susan Straight "
"Kurt Vonnegut","Carlton Mellick III "
"Arthur Yap","Cyril Wong "
"Félix Guattari","Brian Massumi "
"Ernest Gellner","José Guilherme Merquior "
"Akhtar Raza Khan","Muhammad Sayyid Tantawy "
"Renzo Novatore","Severino Di Giovanni "
"Steve Martin","Bo Burnham "
"Stephen Lynch (musician)","Bo Burnham "
"Emo Philips","Bo Burnham "
"Zeno of Sidon","Philodemus "
"Epicurus","Philodemus "
"Steven Wright","Milton Jones "
"Emo Philips","Milton Jones "
"Pauline Kael","Elvis Mitchell "
"Anita Mui","Denise Ho "
"Ricky Gervais","Robin Ince "
"Steve Martin","Bill Hader "
"Barry Hannah","Wells Tower "
"Ernst von Bibra","Albert Hofmann "
"Malcolm Hardee","Jim Tavaré "
"Imam Baksh Nasikh","Mirza Ghalib "
"Mir Taqi Mir","Mirza Ghalib "
"Abul Ala Maududi","Yusuf Islahi "
"Dave Meltzer","Bryan Alvarez "
"Kendall Walton","Chris Bateman "
"Terry Pratchett","Samit Basu "
"William Duane (physicist)","Alfred Landé "
"Shibli Nomani","Javed Ahmad Ghamidi "
"Amin Ahsan Islahi","Javed Ahmad Ghamidi "
"Jack Kerouac","Jim Dodge "
"Nalî","Abdurrahman Sharafkandi "
"Ahmad Khani","Abdurrahman Sharafkandi "
"Sheikh Reza Talabani","Abdurrahman Sharafkandi "
"Ahmad Khani","Nalî "
"Lucy Maud Montgomery","Kit Pearson "
"Willard Van Orman Quine","Gila Sher "
"Carlo Wolff","Sarah Pinborough "
"Pierre-Marie-Alexis Millardet","Jules Émile Planchon "
"Fernando Pessoa","José de Almada Negreiros "
"Álvaro de Campos","José de Almada Negreiros "
"Mário de Sá-Carneiro","José de Almada Negreiros "
"Werner Heisenberg","Robert Döpel "
"Robert E. Howard","Richard L. Tierney "
"Sitt Nyein Aye","Htein Lin "
"Flannery O'Connor","Mitch Cullin "
"Alice Munro","Mitch Cullin "
"Wallace Stegner","Gordon Lish "
"Larry David","Casper Christensen "
"Yu Ying-shih","Zhang Hao "
"Karl Jaspers","William A. Earle "
"Terry Pratchett","Catherine Webb "
"Jack London","Scott Sigler "
"Carlo Wolff","Scott Sigler "
"Adalbert J. Volck","Mark Tatulli "
"Richard Swinburne","Keith Ward "
"Paul McCarthy","Jonathan Meese "
"Phil Hale","Jon Foster (artist) "
"Julian Rotter","Walter Mischel "
"Brad Stine","Daren Streblow "
"Le Van Huu","Ngô Sĩ Liên "
"Jorge Luis Borges","César Aira "
"Antonio Negri","Richard J. F. Day "
"Ivan Turgenev","Irène Némirovsky "
"Oscar Wilde","Irène Némirovsky "
"Laurent Schwartz","Per Enflo "
"Joseph Campbell","Dan Harmon "
"Ahmad Sirhindi","Abdulhakim Arvasi "
"Hyacinthe Rigaud","Joseph André Cellony "
"George Patrick Leonard Walker","Bruce Houghton "
"Ernst Mayer (sculptor)","Johann Halbig "
"Robert E. Howard","Robert Weinberg (author) "
"Cleeve Horne","Myfanwy Pavelic "
"Mateiu Caragiale","Horia Gârbea "
"Ion Creangă","Horia Gârbea "
"Ion Luca Caragiale","Horia Gârbea "
"Denis Johnson","Scott Snyder "
"Terry Pratchett","Natasha Rhodes "
"Marshall McLuhan","B. W. Powe "
"Alexandru Robot","Vladimir Beşleagă "
"William Gibson","Lewis Call "
"Dennis Kelly","Anya Reiss "
"Julie Garwood","Shane Bolks "
"Jan Matulka","Dorothy Dehner "
"Ata ibn Abi Rabah","Ibn Jurayj "
"Edwin Thumboo","Alvin Pang "
"Francis A. Sullivan","Leo Joseph Suenens "
"Al-Hasan ibn 'Ali al-Barbahari","Ibn Battah "
"Leconte de Lisle","Adam Asnyk "
"Antoni Malczewski","Adam Asnyk "
"Michael de Larrabeiti","Hal Duncan "
"David Park (painter)","Joan Brown "
"William S. Burroughs","Norman Mailer "
"John Dos Passos","Norman Mailer "
"George Eliot","Norman Mailer "
"Friedrich Nietzsche","Ayn Rand "
"Nikolay Lossky","Ayn Rand "
"Isabel Paterson","Ayn Rand "
"Victor Hugo","Ayn Rand "
"Tom of Finland","Andy Warhol "
"Wilhelm von Gloeden","Andy Warhol "
"Ben Shahn","Andy Warhol "
"Truman Capote","Andy Warhol "
"Jack Smith (film director)","Andy Warhol "
"Joel Chandler Harris","A. A. Milne "
"Arthur Conan Doyle","Agatha Christie "
"G. K. Chesterton","Agatha Christie "
"William S. Burroughs","Allen Ginsberg "
"William Blake","Allen Ginsberg "
"Arthur Rimbaud","Allen Ginsberg "
"Mark Van Doren","Allen Ginsberg "
"Hart Crane","Allen Ginsberg "
"Tristan Tzara","Allen Ginsberg "
"Richard Evans Schultes","Allen Ginsberg "
"Thales","Anaximander "
"Robert S. Barton","Alan Kay "
"John Dos Passos","Aleksandr Solzhenitsyn "
"Ovid","Apuleius "
"Lucian","Apuleius "
"Nikolai Leskov","Anton Chekhov "
"Guy de Maupassant","Anton Chekhov "
"Henrik Ibsen","Anton Chekhov "
"Ivan Turgenev","Anton Chekhov "
"Gleb Uspensky","Anton Chekhov "
"Gustave Flaubert","Anton Chekhov "
"Giordano Bruno","Baruch Spinoza "
"Maimonides","Baruch Spinoza "
"Parmenides","Baruch Spinoza "
"René Descartes","Baruch Spinoza "
"Thomas Hobbes","Baruch Spinoza "
"Michel de Montaigne","Blaise Pascal "
"René Descartes","Blaise Pascal "
"Plato","Bertrand Russell "
"Gottlob Frege","Bertrand Russell "
"Fereydoon Motamed","Bertrand Russell "
"John Stuart Mill","Bertrand Russell "
"George Santayana","Bertrand Russell "
"David Hume","Bertrand Russell "
"G. E. Moore","Bertrand Russell "
"Giuseppe Peano","Bertrand Russell "
"Alfred North Whitehead","Bertrand Russell "
"Alexius Meinong","Bertrand Russell "
"Christoph von Sigwart","Bertrand Russell "
"Gottfried Leibniz","Bertrand Russell "
"Thomas Paine","Bertrand Russell "
"George Boole","Bertrand Russell "
"Hermann Lotze","Bertrand Russell "
"Richard McKeon","Bertrand Russell "
"Olaf Stapledon","Brian Aldiss "
"Alfred North Whitehead","B. F. Skinner "
"Ernst Mach","B. F. Skinner "
"Sheridan Le Fanu","Charlotte Brontë "
"Samuel Richardson","Charlotte Brontë "
"William Makepeace Thackeray","Charlotte Brontë "
"Robert Burns","Charlotte Brontë "
"Jonathan Swift","Charlotte Brontë "
"Robert Southey","Charlotte Brontë "
"Lord Byron","Charlotte Brontë "
"David Gregory (mathematician)","Colin Maclaurin "
"Vannevar Bush","Douglas Engelbart "
"Paul Otlet","Douglas Engelbart "
"William Goldman","David Fincher "
"Guillaume-François Rouelle","Denis Diderot "
"Laurence Sterne","Denis Diderot "
"Martin Gardner","Douglas Hofstadter "
"John Figueroa","Derek Walcott "
"Robert Lowell","Derek Walcott "
"Michel de Montaigne","Eric Hoffer "
"Joel Chandler Harris","E. B. White "
"Pyrrho","Epicurus "
"Democritus","Epicurus "
"Aristippus","Epicurus "
"Joel Chandler Harris","Enid Blyton "
"Karl Marx","Enver Hoxha "
"Syed Ahmed Khan","Louis Mountbatten, 1st Earl Mountbatten of Burma "
"François Mauriac","Elie Wiesel "
"Clark Ashton Smith","Fritz Leiber "
"H. P. Lovecraft","Fritz Leiber "
"Robert E. Howard","Fritz Leiber "
"M. R. James","Fritz Leiber "
"Gregory Bateson","Félix Guattari "
"Nikolai Gogol","Fyodor Dostoyevsky "
"Victor Hugo","Fyodor Dostoyevsky "
"Adam Mickiewicz","Fyodor Dostoyevsky "
"Alexander Pushkin","Fyodor Dostoyevsky "
"Friedrich Schiller","Fyodor Dostoyevsky "
"Vissarion Belinsky","Fyodor Dostoyevsky "
"Frank Herbert","George Lucas "
