pickup_year,pickup_month,pickup_day,pickup_dayofweek,pickup_time,pickup_location_code,dropoff_location_code,trip_distance,trip_length,fare_amount,fees_amount,tolls_amount,tip_amount,total_amount,payment_type
2016,6,30,4,4,4,2,16.10,3089,52.00,5.30,0.00,11.45,68.75,1
2016,6,30,4,4,3,6,7.20,1204,22.50,1.80,0.00,4.85,29.15,1
2016,6,30,4,4,4,2,16.64,3026,52.00,5.30,5.54,0.00,62.84,2
2016,6,30,4,4,2,2,0.19,19,2.50,1.80,0.00,0.00,4.30,2
2016,6,30,4,4,3,4,8.40,1314,26.50,1.80,5.54,6.76,40.60,1
2016,6,30,4,4,2,4,16.80,3270,52.00,5.30,5.54,6.00,68.84,1
2016,6,30,4,4,3,4,9.86,1791,31.00,1.80,5.54,7.67,46.01,1
2016,6,30,4,4,3,4,9.47,1666,30.00,1.80,5.54,9.34,46.68,1
2016,6,30,4,4,2,4,18.79,3180,52.00,5.30,5.54,12.57,75.41,1
2016,6,30,4,4,3,2,12.70,1845,36.50,1.80,0.00,0.00,38.30,1
2016,6,30,4,4,3,4,9.17,1390,27.50,1.80,5.54,10.00,44.84,1
2016,6,30,4,4,3,6,3.61,888,13.50,1.80,0.00,0.00,15.30,2
2016,6,30,4,4,1,3,11.50,2313,35.50,1.80,0.00,0.00,37.30,2
2016,6,30,4,4,2,4,15.78,3378,52.00,5.30,0.00,10.00,67.30,1
2016,6,30,4,4,3,4,10.78,2071,33.50,1.30,5.54,10.08,50.42,1
2016,6,30,4,5,3,1,5.90,859,18.50,1.80,0.00,2.00,22.30,1
2016,6,30,4,5,3,1,8.40,1369,26.00,1.30,0.00,5.00,32.30,1
2016,6,30,4,5,2,0,23.99,3675,70.50,1.30,5.54,15.47,92.81,1
2016,6,30,4,5,2,4,18.50,3168,52.00,0.80,0.00,0.00,52.80,2
2016,6,30,4,5,3,4,9.22,1310,27.50,1.30,5.54,6.87,41.21,1
2016,6,30,4,5,3,1,7.61,1115,23.50,1.30,0.00,6.20,31.00,1
2016,6,30,4,5,2,4,19.56,2617,52.00,0.80,5.54,11.67,70.01,1
2016,6,30,4,5,2,1,16.30,3140,49.50,1.30,0.00,10.15,60.95,1
2016,6,30,4,5,3,4,10.28,2051,34.00,1.30,5.54,5.00,45.84,1
2016,6,30,4,5,3,4,10.96,2001,34.50,1.30,5.54,10.34,51.68,1
2016,6,30,4,5,2,4,19.66,2651,52.00,0.80,5.54,11.67,70.01,1
2016,6,30,4,5,3,1,11.05,1659,33.00,1.30,0.00,0.00,34.30,2
2016,6,30,4,5,3,4,12.34,1894,37.00,1.30,0.00,9.58,47.88,1
2016,6,30,4,5,3,4,8.78,1305,26.50,1.30,5.54,2.00,35.34,1
2016,6,30,4,5,3,4,9.80,1459,29.00,1.30,5.54,7.15,42.99,1
2016,6,30,4,5,2,1,17.90,2981,53.50,1.30,0.00,0.00,54.80,2
2016,6,30,4,5,2,4,15.60,2518,52.00,0.80,5.54,5.00,63.34,1
2016,6,30,4,5,4,3,8.90,1898,30.00,1.30,0.00,3.70,35.00,1
2016,6,30,4,5,3,4,10.27,1484,30.50,1.30,5.54,7.47,44.81,1
2016,6,30,4,5,3,4,8.30,1290,25.50,1.30,5.54,6.45,38.79,1
2016,6,30,4,5,3,4,8.81,1338,27.50,1.30,5.54,6.87,41.21,1
2016,6,30,4,5,3,6,2.90,927,12.50,1.30,0.00,2.76,16.56,1
2016,6,30,4,5,2,4,16.60,3944,52.00,0.80,5.54,11.65,69.99,1
2016,6,30,4,5,3,4,9.68,1434,29.00,1.30,5.54,7.17,43.01,1
2016,6,30,4,5,2,4,19.50,3247,52.00,0.80,5.54,6.00,64.34,1
2016,6,30,4,5,4,2,18.20,2997,52.00,0.80,5.54,14.55,72.89,1
2016,6,30,4,5,2,6,6.00,989,18.00,1.30,0.00,5.75,25.05,1
2016,6,30,4,5,3,4,8.71,1277,26.00,1.30,5.54,8.21,41.05,1
2016,6,30,4,5,2,6,6.78,1245,21.00,1.30,0.00,5.58,27.88,1
2016,6,30,4,5,4,2,16.51,2679,52.00,0.80,0.00,15.84,68.64,1
2016,6,30,4,5,2,6,4.19,589,13.50,1.30,0.00,2.96,17.76,1
2016,6,30,4,5,2,4,19.10,5383,52.00,0.80,5.54,10.00,68.34,1
2016,6,30,4,5,3,4,9.40,1366,28.50,1.30,0.00,5.95,35.75,1
2016,6,30,4,5,2,1,15.14,2160,42.00,1.30,0.00,0.00,43.30,2
2016,6,30,4,5,2,1,15.63,2363,45.50,1.30,0.00,11.70,58.50,1
2016,6,30,4,5,2,4,21.69,4151,52.00,0.80,5.54,11.67,70.01,1
2016,6,30,4,5,2,1,15.40,2678,45.50,1.30,0.00,0.00,46.80,2
2016,6,30,4,5,2,4,19.40,4154,52.00,0.80,5.54,14.55,72.89,1
2016,6,30,4,5,3,4,10.38,2288,34.00,1.30,0.00,8.82,44.12,1
2016,6,30,4,5,2,1,17.22,2633,49.00,1.30,0.00,12.58,62.88,1
2016,6,30,4,5,2,2,0.08,31,2.50,1.30,0.00,0.00,3.80,2
2016,6,30,4,5,2,1,21.57,2603,59.50,1.30,0.00,0.00,60.80,1
2016,6,30,4,5,3,4,10.50,2973,40.00,1.30,5.54,11.71,58.55,1
2016,6,30,4,5,2,1,18.80,2383,51.50,1.30,0.00,10.56,63.36,1
2016,6,30,4,5,3,4,9.79,2012,32.00,1.30,0.00,0.00,33.30,2
2016,6,30,4,5,2,4,18.80,3469,52.00,0.80,5.54,11.65,69.99,1
2016,6,30,4,5,3,1,8.50,1582,27.50,1.30,0.00,2.00,30.80,1
2016,6,30,4,5,3,4,8.53,2797,36.00,1.30,5.54,8.57,51.41,1
2016,6,30,4,5,3,4,11.20,2761,39.00,1.30,0.00,12.05,52.35,1
2016,6,30,4,5,2,4,19.71,3619,52.00,0.80,5.54,11.67,70.01,1
2016,6,30,4,5,3,6,2.10,702,10.00,1.30,0.00,2.00,13.30,1
2016,6,30,4,5,3,4,10.10,2247,34.00,1.30,0.00,7.05,42.35,1
2016,6,30,4,5,3,4,7.80,3171,35.00,1.30,0.00,5.00,41.30,1
2016,6,30,4,5,2,4,18.40,3550,52.00,0.80,5.54,1.00,59.34,1
2016,6,30,4,5,3,1,10.50,2184,34.50,1.30,0.00,0.00,35.80,2
2016,6,30,4,5,3,1,15.91,2243,45.00,1.30,0.00,9.26,55.56,1
2016,6,30,4,5,2,4,19.84,4084,52.00,0.80,5.54,14.58,72.92,1
2016,6,30,4,5,2,6,3.44,503,12.00,1.30,0.00,3.99,17.29,1
2016,6,30,4,5,2,4,18.06,4382,52.00,0.80,5.54,5.00,63.34,1
2016,6,30,4,5,3,4,11.00,2350,37.00,1.30,0.00,7.00,45.30,1
2016,6,30,4,5,3,4,9.80,2091,34.00,1.30,0.00,7.05,42.35,1
2016,6,30,4,5,3,4,10.80,3128,39.00,1.30,5.54,9.17,55.01,1
2016,6,30,4,5,2,4,19.06,4440,52.00,0.80,5.54,11.67,70.01,1
2016,6,30,4,5,2,1,16.50,3236,51.00,1.30,0.00,10.46,62.76,1
2016,6,30,4,5,4,2,16.41,2292,52.00,0.80,5.54,0.00,58.34,2
2016,6,30,4,5,3,4,11.20,2427,36.50,1.30,5.54,8.65,51.99,1
2016,6,30,4,5,2,4,19.48,4604,52.00,0.80,5.54,11.67,70.01,1
2016,6,30,4,5,3,4,9.11,2247,31.50,1.30,5.54,3.00,41.34,1
2016,6,30,4,5,2,4,21.80,4647,52.00,0.80,5.54,3.00,61.34,1
2016,6,30,4,5,3,1,11.41,3340,43.50,1.30,0.00,11.20,56.00,1
2016,6,30,4,5,2,4,20.98,4322,52.00,0.80,0.00,0.00,52.80,2
2016,6,30,4,5,2,4,21.20,4525,52.00,0.80,5.54,17.50,75.84,1
2016,6,30,4,5,2,1,12.17,1965,36.50,1.30,0.00,9.45,47.25,1
2016,6,30,4,5,3,4,10.00,2677,36.50,1.30,5.54,4.00,47.34,1
2016,6,30,4,5,3,4,9.07,3418,41.00,1.30,5.54,11.96,59.80,1
2016,6,30,4,5,2,1,16.23,2236,47.00,1.30,0.00,3.00,51.30,1
2016,6,30,4,5,3,4,11.91,2726,41.00,1.30,0.00,3.00,45.30,1
2016,6,30,4,5,3,4,8.10,2257,30.00,1.30,0.00,7.00,38.30,1
2016,6,30,4,5,3,4,9.50,2474,34.50,1.30,5.54,0.00,41.34,2
2016,6,30,4,5,3,4,9.00,2896,36.00,1.30,5.54,8.55,51.39,1
2016,6,30,4,5,4,2,17.03,3026,52.00,0.80,5.54,5.66,64.00,1
2016,6,30,4,5,2,1,17.62,3376,54.50,1.30,0.00,0.00,55.80,2
2016,6,30,4,5,3,4,9.10,2911,36.50,1.30,5.54,8.65,51.99,1
2016,6,30,4,5,3,1,15.00,4268,57.00,1.30,0.00,5.00,63.30,1
2016,6,30,4,5,3,6,2.40,805,11.00,1.30,0.00,3.65,15.95,1
2016,6,30,4,5,3,4,9.60,3303,40.50,1.30,5.54,0.00,47.34,2
2016,6,30,4,5,3,6,7.02,1697,25.00,1.30,0.00,6.58,32.88,1
2016,6,30,4,5,2,6,15.84,2332,45.00,1.30,0.00,0.00,46.30,2
2016,6,30,4,5,3,4,11.30,3301,42.50,1.30,0.00,8.75,52.55,1
2016,6,30,4,5,3,4,12.00,2849,42.50,1.30,5.54,8.88,58.22,1
2016,6,30,4,5,2,4,17.86,5270,52.00,0.80,5.54,0.00,58.34,2
2016,6,30,4,5,3,1,9.63,2629,35.50,1.30,0.00,0.00,36.80,2
2016,6,30,4,5,3,4,11.60,2280,36.50,1.30,5.54,7.00,50.34,1
2016,6,30,4,5,2,4,17.60,4196,52.00,0.80,5.54,0.00,58.34,2
2016,6,30,4,5,3,6,6.50,1301,22.00,1.30,0.00,3.50,26.80,1
2016,6,30,4,5,4,3,11.73,3061,44.50,1.30,5.54,7.00,58.34,1
2016,6,30,4,5,3,6,3.10,671,11.50,1.30,0.00,2.00,14.80,1
2016,6,30,4,5,3,4,9.50,1989,31.00,1.30,5.54,3.00,40.84,1
2016,6,30,4,5,2,4,19.80,2368,52.00,0.80,5.54,0.00,58.34,1
2016,6,30,4,5,2,4,17.48,2822,52.00,0.80,5.54,5.00,63.34,1
2016,6,30,4,5,2,6,12.76,1083,34.50,1.30,0.00,8.95,44.75,1
2016,6,30,4,5,2,0,17.54,1711,48.00,1.30,5.54,0.00,54.84,2
